,timestamp,counter,close,volume,sentiment_score,close_lag1,perc_change_close,sentiment_score_lag1,perc_change_sentiment,sentiment_SMA3mo
1,2022-03-01,298908,1099.56995,40225400,0.875771734275316,0.0,inf,0.8769509134193262,-0.0013446352879803456,0.0
2,2022-04-01,204020,1145.44995,45377900,0.844894274626628,1099.56995,0.04172540364530686,0.875771734275316,-0.035257428894115234,0.8658723074404234
3,2022-05-01,405741,952.62,48324400,0.8579297232970917,1145.44995,-0.1683442825240858,0.844894274626628,0.015428496868704972,0.8595319107330118
4,2022-06-01,75600,775.0,40931000,0.8575079381465912,952.62,-0.18645419999580107,0.8579297232970917,-0.0004916313528333709,0.8534439786901036
5,2022-07-01,471969,0.0,,0.8719699773205419,775.0,-1.0,0.8575079381465912,0.01686519567994767,0.8624692129214083
